code,display_name,brands,nova_group,ingredients_text,game_ready,review_status
72250037129,100% Whole Wheat Bread,Nature's Own,4,"WHOLE WHEAT FLOUR, WATER, YEAST, BROWN SUGAR, WHEAT GLUTEN, SALT, CULTURED WHEAT FLOUR, SOYBEAN OIL, VINEGAR, DISTILLED MONOGLYCERIDES, ENZYMES, MONOCALCIUM PHOSPHATE, ASCORBIC ACID, SOY LECITHIN, WHEAT BRAN.",TRUE,approved
11117780,"Dark chocolate covered pretzels with peppermint pieces, peppermint",Nestlé,4,"Dark chocolate coating (sugar, chocolate liquor processed with alkali, cocoa butter, butterfat [milk], soy lecithin, and vanilla), pretzels (unbleached enriched wheat flour [flour, niacin, reduced iron, thiamine mononitrate-b1, riboflavin-b2, folic acid], malt, salt, soybean and/or canola oil, and yeast), peppermint flakes (sugar, corn syrup, vegetable juice concentrate, caramel color, natural peppermint oil).",TRUE,approved
73472001202,Flourless Sprouted Grain Bread,Food for Life,4,"organic sprouted wheat, filtered water, organic sprouted barley, organic sprouted millet, organic malted barley, organic sprouted lentils, organic sprouted soybeans, organic sprouted spelt, fresh yeast,organic wheat gluten, sea salt,",TRUE,approved
20333737,Roasted Cashew-Peanut-Mix Honey & Salt,"Alesto, Lidl",4,"33% cashewnötter, 32 % jordnötter, socker, 3% honung, solrosolja geleringsmedel (gummi arabicum), salt, shea fett",TRUE,approved
48121102081,Original Muffins,Thomas',4,"enriched wheat flour (flour, malted barley flour, reduced iron, niacin, thiamin mononitrate [vitamin B1], riboflavin [vitamin B2], folic acid), water, farina, yeast, salt, sugar, calcium propionate, sorbic acid, vegetable oil (soybean), wheat gluten, grain vinegar, soy lecithin, soy, whey",TRUE,approved
96619336753,Peanut Butter Pretzels,Kirkland Signature,4,"Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Peanut Butter (Valencia Peanuts, Molasses, Mono - and diglycerides), Salt, Soybean Oil, Corn Syrup, Barley Malt Extract.",TRUE,approved
78895300024,Panda Brand Oyster Flavoured Sauce,Lee Kum Kee,4,"Water, sugar, salt, oyster extract 11% [oysters (molluscs) 90%, water, salt], salt, modified corn starch, flavour enhancer E621, wheat flour, colour E150a",TRUE,approved
8.1162E+11,High Protein Milk Shake,Core Power,4,"filtered lowfat grade a milk, alkalized cocoa, natural flavors, lactase enzyme, sea salt, acesulfame potassium, carrageenan, cellulose gel, cellulose gum, stevia leaf extract, sucralose, vitamin a palmitate, vitamin d3",TRUE,approved
34000400126,Creamy Peanut Butter,reese's,4,Peanuts; Sugar; hydrogenated Vegetable Oil [rapeseed Oil; Cottonseed Oil; Soybean Oil]; Salt; Peanut Oil; Monoglycerides; Molasses; Cornstarch.,TRUE,approved
13764027121,Good Seed Bread,Dave’s Killer Bread,4,"organic whole wheat (organic whole wheat flour, organic cracked whole wheat), water, good seed mix (organic whole flax seeds, organic sunflower seeds, organic ground whole flax seeds, organic un-hulled brown sesame seeds, organic un-hulled black sesame seeds), organic dried cane syrup (sugar), organic wheat gluten, organic oat fiber, organic steel cut oats, organic molasses, sea salt, yeast, organic cultured whole wheat,",TRUE,approved
3.66435E+12,Chocolate Orange Milk,Terry's,4,"Sugar, cocoa mass, cocoa butter, skimmed milk powder, whey powder (from milk), vegetable fats (palm, shea), milk fat, emulsifiers (soya lecithins, E476), orange oil, flavouring. May contain nuts, wheat. MILK SOLIDS 14 % MINIMUM. COCOA SOLIDS 25% MINIMUM. CONTAINS VEGETABLE FATS IN ADDITION TO COCOA BUTTER. B Rec INSERT",TRUE,approved
25293600232,Organic Soy Milk: Unsweet,Silk,4,"Organic Soymilk (Filtered Water, Organic Soybeans), Contains 2% or Less of: Vitamin and Mineral Blend (Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin BIZ), Sea Salt, Gellan Gum, Ascorbic Acid (Vitamin C To Protect Freshness), Natural Flavor.",TRUE,approved
8.5177E+11,Organic Protein Protein Powder,Orgain,4,"ORGAIN ORGANIC PROTEIN BLEND (PEA PROTEIN, BROWN RICE PROTEIN, CHIA SEED), ORGAIN ORGANIC CREAMER BASE ACACA HIGH OLEIC SUNFLOWER OIL, RICE DEXTRIN, SUNFLOWER LECITHIN, ROSEMARY EXTRACT), ERYTHRITOL, NATURAL FLAVORS, ACACIA ORCAIN ORGANIC 50 SUPERFOODS BLEND MILLET, AMARANTH, BUCKWHEAT, QUINOA CHIA, KALE POWDER, APPLE PULP, CINNAMON, ORGANIC SPROUTS BLEND (AMARANTH SPROUT, QUINOA SPROUT, MILLET SPROUT, BUCKWHEAT SPROUT, GARBANZO BEAN SPROUT, LENTIL SPROUT, ADZUKI SPROUT FLAX SPROUT, SUNFLOWER SPROUT, PUMPKIN SPROUT, CHIA SPROUT, SESAME SPROUT), ORGANIC SUPER VEGGIES, SUPER BERRIES SUPER GRASSES AND SUPER FOODS BLEND (ACAI&quot;, CRANBERRY, WHEAT GRASS, BARLEY GRASS, OAT GRASS, BANANA, MANGO, BEET, CARROT, SPINACH, BROCCOL TOMATO, KALE, CABBAGE, PARSLEY LEAF, BRUSSELS SPROUT, GREEN BELL PEPPER, CUCUMBER, CELERY, GARLIC, GINGER ROOT, GREEN ONION CAULIFLOWER, ASPARAGUS, PINEAPPLE, TURMERIC, STRAWBERRY&quot;, TART CHERRY, BLACKBERRY, BLUEBERRY, RASPBERRY REBA STEVIA EXTRACT, SEA SALT, GUAR GUM, XANTHAN GUM, NATURAL FLAVOR, ORGANIC FOOD BASED VITAMIN C (AMLA FRUIT EXTRACT ORGANIC FOOD BASED VITAMIN BLEND (GUAVA, HOLY BASIL, LEMON EXTRACT), PROBIOTIC (BACILLUS COAGULANS)",TRUE,approved
7.6145E+12,Toblerone Dark Chocolate with Honey & Almond Nougat,"Mondelez, Toblerone",4,"cocoa mass, sugar, milk fat, honey (3,0 %), almonds (1,6%), cocoa butter, emulsifier (soya lecithin), egg white, chocolate contains: cocoa solids: 50% minimum,",TRUE,approved
